timestamp [ms],T_set [deg C],T_boiler [deg C],T_brew_group [deg C],pwm_boiler [%],pwm_brew_group [%],pump_on
28308541,95.00,95.03,95.03,1.71,17.13,False
28309541,95.00,95.03,95.03,1.70,17.13,False
28310541,95.00,95.03,95.03,1.70,17.13,False
28311541,95.00,95.03,94.99,1.70,17.88,False
28312541,95.00,95.03,94.99,1.70,17.88,False
28313541,95.00,95.03,95.03,1.70,17.12,False
28314541,95.00,95.03,94.99,1.70,17.88,False
28315541,95.00,94.99,95.03,1.84,17.12,False
28316541,95.00,95.03,94.99,1.70,17.88,False
28317541,95.00,94.99,95.07,1.84,16.36,False
28318541,95.00,95.03,94.99,1.70,17.87,False
28319541,95.00,94.99,95.03,1.84,17.11,False
28320541,95.00,94.99,94.99,1.85,17.87,False
28321541,95.00,94.99,95.03,1.85,17.11,False
28322541,95.00,94.99,95.03,1.85,17.11,False
28323541,95.00,94.96,94.99,2.00,17.86,False
28324541,95.00,94.99,95.03,1.85,17.11,False
28325541,95.00,94.99,94.99,1.85,17.86,False
28326541,95.00,94.99,95.03,1.85,17.10,False
28327541,95.00,94.96,95.03,2.00,17.10,False
28328541,95.00,94.99,95.03,1.86,17.10,False
28329541,95.00,94.96,95.03,2.00,17.09,False
28330541,95.00,94.96,95.03,2.01,17.09,False
28331541,95.00,94.96,94.99,2.01,17.85,False
28332541,95.00,94.99,95.03,1.86,17.09,False
28333541,95.00,94.99,95.03,1.86,17.08,False
28334541,95.00,94.99,95.03,1.86,17.08,False
28335541,95.00,94.96,95.03,2.01,17.08,False
28336541,95.00,94.99,94.99,1.87,17.83,False
28337541,95.00,94.99,95.03,1.86,17.08,False
28338541,95.00,94.99,95.03,1.86,17.07,False
28339541,95.00,94.99,94.99,1.86,17.83,False
28340541,95.00,94.96,94.99,2.01,17.83,False
28341541,95.00,94.96,94.99,2.02,17.83,False
28342541,95.00,94.96,95.03,2.02,17.07,False
28343541,95.00,94.99,95.03,1.87,17.07,False
28344541,95.00,94.99,95.03,1.87,17.07,False
28345541,95.00,94.96,94.99,2.02,17.82,False
28346541,95.00,94.99,94.99,1.88,17.82,False
28347541,95.00,94.96,94.99,2.02,17.82,False
28348541,95.00,94.96,95.03,2.03,17.06,False
28349541,95.00,94.99,94.99,1.88,17.82,False
28350541,95.00,94.99,94.99,1.88,17.82,False
28351541,95.00,94.99,95.03,1.88,17.06,False
28352541,95.00,94.99,94.99,1.88,17.82,False
28353541,95.00,94.96,94.99,2.03,17.82,False
28354541,95.00,94.96,95.03,2.03,17.06,False
28355541,95.00,94.96,94.99,2.04,17.82,False
28356541,95.00,94.99,95.03,1.89,17.06,False
28357541,95.00,94.92,95.03,2.18,17.05,False
28358541,95.00,94.96,95.03,2.05,17.05,False
28359541,95.00,94.99,95.03,1.90,17.05,False
28360541,95.00,94.96,95.03,2.04,17.05,False
28361541,95.00,94.99,95.03,1.90,17.04,False
28362541,95.00,94.96,95.03,2.04,17.04,False
28363541,95.00,94.96,95.03,2.05,17.04,False
28364541,95.00,94.99,95.03,1.90,17.03,False
28365541,95.00,94.99,95.03,1.90,17.03,False
28366541,95.00,95.03,95.03,1.75,17.03,False
28367541,95.00,95.03,94.99,1.75,17.78,False
28368541,95.00,95.03,94.99,1.74,17.78,False
28369541,95.00,94.99,95.03,1.89,17.02,False
28370541,95.00,94.96,95.03,2.05,17.02,False
28371541,95.00,94.99,95.03,1.90,17.02,False
28372541,95.00,94.99,95.07,1.90,16.26,False
28373541,95.00,94.99,95.03,1.90,17.01,False
28374541,95.00,95.03,95.03,1.75,17.00,False
28375541,95.00,95.03,94.99,1.74,17.76,False
28376541,95.00,94.99,94.99,1.89,17.76,False
28377541,95.00,95.03,95.03,1.75,17.00,False
28378541,95.00,95.07,95.07,1.59,16.24,False
28379541,95.00,94.99,95.03,1.88,16.99,False
28380541,95.00,95.03,95.03,1.74,16.99,False
28381541,95.00,95.07,95.03,1.59,16.99,False
28382541,95.00,95.07,95.03,1.58,16.98,False
28383541,95.00,95.07,94.99,1.58,17.74,False
28384541,95.00,95.03,95.03,1.72,16.98,False
28385541,95.00,95.07,95.03,1.58,16.98,False
28386541,95.00,95.07,94.99,1.57,17.73,False
28387541,95.00,95.07,94.99,1.57,17.73,False
28388541,95.00,95.03,95.03,1.71,16.98,False
28389541,95.00,95.03,94.99,1.71,17.73,False
28390541,95.00,95.03,95.03,1.71,16.97,False
28391541,95.00,95.07,95.03,1.56,16.97,False
28392541,95.00,95.03,94.99,1.70,17.73,False
28393541,95.00,95.03,95.03,1.71,16.97,False
28394541,95.00,95.03,95.03,1.70,16.96,False
28395541,95.00,94.99,94.99,1.85,17.72,False
28396541,95.00,95.03,94.99,1.71,17.72,False
28397541,95.00,94.99,94.99,1.85,17.72,False
28398541,95.00,94.99,95.03,1.85,16.96,False
28399541,95.00,95.03,95.03,1.71,16.96,False
28400541,95.00,95.03,94.99,1.70,17.72,False
28401541,95.00,95.03,94.99,1.70,17.72,False
28402541,95.00,94.99,94.99,1.85,17.72,False
28403541,95.00,94.99,94.99,1.85,17.72,False
28404541,95.00,94.99,94.96,1.85,18.48,False
28405541,95.00,95.03,94.99,1.70,17.72,False
28406541,95.00,95.03,94.99,1.70,17.72,False
28407541,95.00,95.03,95.03,1.69,16.97,False
28408541,95.00,94.99,94.99,1.84,17.72,False
28409541,95.00,95.03,94.99,1.70,17.72,False
28410541,95.00,95.03,94.96,1.69,18.48,False
28411541,95.00,94.99,95.03,1.84,16.97,False
28412541,95.00,94.99,94.99,1.84,17.72,False
28413541,95.00,95.03,94.99,1.69,17.72,False
28414541,95.00,95.03,94.99,1.69,17.73,False
28415541,95.00,95.03,94.99,1.69,17.73,False
28416541,95.00,94.96,95.03,1.98,16.97,False
28417541,95.00,95.03,94.99,1.70,17.72,False
28418541,95.00,94.99,95.03,1.84,16.97,False
28419541,95.00,94.99,94.99,1.84,17.72,False
28420541,95.00,94.96,94.99,1.99,17.72,False
28421541,95.00,94.99,95.03,1.85,16.96,False
28422541,95.00,94.96,94.99,1.99,17.72,False
28423541,95.00,94.96,94.99,2.00,17.72,False
28424541,95.00,94.92,94.99,2.15,17.72,False
28425541,95.00,94.92,94.99,2.16,17.72,False
28426541,95.00,94.96,94.99,2.01,17.72,False
28427541,95.00,94.96,95.03,2.01,16.96,False
28428541,95.00,94.96,94.99,2.01,17.72,False
28429541,95.00,94.96,95.03,2.02,16.96,False
28430541,95.00,94.92,94.99,2.17,17.72,False
28431541,95.00,94.96,94.99,2.03,17.72,False
28432541,95.00,94.96,94.96,2.02,18.48,False
28433541,95.00,94.92,94.99,2.18,17.72,False
28434541,95.00,94.92,94.96,2.18,18.48,False
28435541,95.00,94.96,94.99,2.04,17.73,False
28436541,95.00,94.92,94.99,2.19,17.73,False
28437541,95.00,94.92,95.03,2.19,16.97,False
28438541,95.00,94.92,94.99,2.20,17.73,False
28439541,95.00,94.92,94.96,2.20,18.49,False
28440541,95.00,94.96,94.99,2.06,17.73,False
28441541,95.00,94.92,95.03,2.20,16.97,False
28442541,95.00,94.96,95.03,2.06,16.97,False
28443541,95.00,94.96,95.03,2.06,16.97,False
28444541,95.00,94.92,94.99,2.21,17.72,False
28445541,95.00,94.96,94.99,2.07,17.72,False
28446541,95.00,94.99,94.99,1.92,17.72,False
28447541,95.00,94.99,94.99,1.92,17.72,False
28448541,95.00,94.99,95.03,1.92,16.97,False
28449541,95.00,94.99,94.99,1.92,17.72,False
28450541,95.00,94.99,94.99,1.92,17.72,False
28451541,95.00,94.96,95.03,2.07,16.96,False
28452541,95.00,94.99,94.96,1.92,18.48,False
28453541,95.00,94.99,94.96,1.92,18.48,False
28454541,95.00,95.03,94.99,1.77,17.73,False
28455541,95.00,95.03,95.03,1.77,16.97,False
28456541,95.00,94.99,94.99,1.91,17.73,False
28457541,95.00,94.99,94.99,1.92,17.73,False
28458541,95.00,95.03,95.03,1.77,16.97,False
28459541,95.00,95.03,94.99,1.76,17.72,False
28460541,95.00,95.03,95.03,1.76,16.97,False
28461541,95.00,95.07,94.99,1.61,17.72,False
28462541,95.00,95.03,95.03,1.75,16.96,False
28463541,95.00,95.07,94.99,1.61,17.72,False
28464541,95.00,95.11,94.99,1.45,17.72,False
28465541,95.00,95.11,94.99,1.44,17.72,False
28466541,95.00,95.07,94.99,1.59,17.72,False
28467541,95.00,95.07,94.99,1.59,17.72,False
28468541,95.00,95.07,95.03,1.58,16.96,False
28469541,95.00,95.07,94.99,1.58,17.72,False
28470541,95.00,95.07,94.99,1.58,17.72,False
28471541,95.00,95.11,94.99,1.42,17.72,False
28472541,95.00,95.11,95.03,1.41,16.96,False
28473541,95.00,95.11,94.99,1.41,17.72,False
28474541,95.00,95.07,94.99,1.55,17.72,False
28475541,95.00,95.11,95.03,1.40,16.96,False
28476541,95.00,95.11,94.96,1.39,18.47,False
28477541,95.00,95.07,94.99,1.54,17.72,False
28478541,95.00,95.11,94.99,1.39,17.72,False
28479541,95.00,95.11,94.99,1.38,17.72,False
28480541,95.00,95.07,94.99,1.52,17.72,False
28481541,95.00,95.07,94.99,1.52,17.72,False
28482541,95.00,95.07,94.99,1.52,17.72,False
28483541,95.00,95.03,94.99,1.67,17.72,False
28484541,95.00,95.11,94.99,1.37,17.72,False
28485541,95.00,95.03,94.96,1.66,18.48,False
28486541,95.00,95.07,94.99,1.51,17.73,False
28487541,95.00,95.03,95.03,1.65,16.97,False
28488541,95.00,95.07,94.99,1.51,17.73,False
28489541,95.00,95.07,94.99,1.50,17.73,False
28490541,95.00,95.07,94.99,1.50,17.73,False
28491541,95.00,95.07,94.99,1.49,17.73,False
28492541,95.00,95.07,94.99,1.49,17.73,False
28493541,95.00,95.07,95.03,1.49,16.97,False
28494541,95.00,95.03,94.99,1.63,17.73,False
28495541,95.00,95.03,94.99,1.63,17.73,False
28496541,95.00,95.07,94.99,1.48,17.73,False
28497541,95.00,95.03,94.99,1.63,17.73,False
28498541,95.00,95.03,95.03,1.63,16.97,False
28499541,95.00,95.07,95.03,1.48,16.97,False
28500541,95.00,95.03,94.99,1.62,17.72,False
28501541,95.00,95.03,94.99,1.62,17.72,False
28502541,95.00,95.07,95.03,1.47,16.97,False
28503541,95.00,95.03,94.96,1.61,18.48,False
28504541,95.00,94.99,94.99,1.76,17.73,False
28505541,95.00,95.07,95.03,1.47,16.97,False
28506541,95.00,95.03,94.99,1.61,17.72,False
28507541,95.00,94.99,94.99,1.76,17.72,False
28508541,95.00,95.03,94.99,1.61,17.73,False
28509541,95.00,95.03,94.99,1.61,17.73,False
28510541,95.00,95.03,94.96,1.61,18.49,False
28511541,95.00,95.03,94.99,1.61,17.73,False
28512541,95.00,95.03,94.96,1.60,18.49,False
28513541,95.00,95.03,94.96,1.60,18.49,False
28514541,95.00,95.03,95.03,1.60,16.98,False
28515541,95.00,95.03,94.99,1.60,17.74,False
28516541,95.00,94.99,94.96,1.75,18.50,False
28517541,95.00,94.99,94.99,1.75,17.74,False
28518541,95.00,95.03,94.96,1.60,18.50,False
28519541,95.00,95.03,94.99,1.60,17.75,False
28520541,95.00,95.07,94.99,1.45,17.75,False
28521541,95.00,94.99,94.96,1.74,18.51,False
28522541,95.00,95.07,94.96,1.45,18.51,False
28523541,95.00,95.03,94.99,1.58,17.76,False
28524541,95.00,95.03,94.96,1.59,18.52,False
28525541,95.00,95.03,94.96,1.59,18.52,False
28526541,95.00,95.03,94.99,1.58,17.77,False
28527541,95.00,94.99,95.03,1.73,17.01,False
28528541,95.00,94.99,94.99,1.74,17.76,False
28529541,95.00,94.99,94.99,1.74,17.76,False
28530541,95.00,95.03,94.99,1.59,17.77,False
28531541,95.00,94.99,94.99,1.73,17.77,False
28532541,95.00,94.99,94.99,1.73,17.77,False
28533541,95.00,94.99,94.99,1.74,17.77,False
28534541,95.00,94.99,95.03,1.74,17.01,False
28535541,95.00,94.99,95.03,1.74,17.01,False
28536541,95.00,94.96,94.99,1.89,17.76,False
28537541,95.00,94.99,95.03,1.74,17.00,False
28538541,95.00,94.99,95.03,1.74,17.00,False
28539541,95.00,94.99,95.03,1.74,17.00,False
28540541,95.00,94.99,94.99,1.74,17.75,False
28541541,95.00,94.99,95.03,1.74,16.99,False
28542541,95.00,94.96,94.99,1.89,17.75,False
28543541,95.00,94.96,94.99,1.89,17.75,False
28544541,95.00,94.99,94.99,1.75,17.75,False
28545541,95.00,94.96,95.03,1.89,16.99,False
28546541,95.00,94.99,95.03,1.75,16.99,False
28547541,95.00,94.96,95.03,1.90,16.99,False
28548541,95.00,94.96,95.03,1.90,16.98,False
28549541,95.00,94.99,95.03,1.76,16.98,False
28550541,95.00,94.99,95.03,1.75,16.98,False
28551541,95.00,94.96,95.03,1.90,16.97,False
28552541,95.00,94.96,95.03,1.91,16.97,False
28553541,95.00,94.96,95.03,1.91,16.97,False
28554541,95.00,94.99,94.99,1.76,17.72,False
28555541,95.00,94.96,95.03,1.91,16.97,False
28556541,95.00,94.99,94.99,1.77,17.72,False
28557541,95.00,94.96,94.99,1.91,17.72,False
28558541,95.00,94.96,94.99,1.92,17.72,False
28559541,95.00,94.92,94.99,2.07,17.72,False
28560541,95.00,94.96,95.03,1.93,16.97,False
28561541,95.00,94.96,94.99,1.93,17.72,False
28562541,95.00,94.99,95.03,1.78,16.96,False
28563541,95.00,94.96,95.03,1.92,16.96,False
28564541,95.00,94.92,95.03,2.08,16.96,False
28565541,95.00,94.92,95.03,2.09,16.95,False
28566541,95.00,94.96,95.03,1.94,16.95,False
28567541,95.00,94.92,94.99,2.09,17.71,False
28568541,95.00,94.92,94.99,2.10,17.71,False
28569541,95.00,94.96,94.99,1.95,17.71,False
28570541,95.00,94.96,95.03,1.95,16.95,False
28571541,95.00,94.92,94.99,2.10,17.70,False
28572541,95.00,94.96,94.99,1.96,17.71,False
28573541,95.00,94.96,94.99,1.96,17.71,False
28574541,95.00,94.96,94.99,1.96,17.71,False
28575541,95.00,94.96,94.99,1.96,17.71,False
28576541,95.00,94.96,95.03,1.97,16.95,False
28577541,95.00,94.92,94.96,2.12,18.46,False
28578541,95.00,94.96,94.99,1.98,17.71,False
28579541,95.00,94.96,94.99,1.97,17.71,False
28580541,95.00,94.96,94.99,1.98,17.71,False
28581541,95.00,94.92,95.03,2.13,16.95,False
28582541,95.00,94.96,94.99,1.99,17.71,False
28583541,95.00,94.92,94.99,2.13,17.71,False
28584541,95.00,94.92,94.99,2.14,17.71,False
28585541,95.00,94.96,94.99,2.00,17.71,False
28586541,95.00,94.92,95.03,2.14,16.95,False
28587541,95.00,94.92,94.99,2.15,17.71,False
28588541,95.00,94.92,94.99,2.16,17.71,False
28589541,95.00,94.92,94.99,2.16,17.71,False
28590541,95.00,94.96,94.99,2.02,17.71,False
28591541,95.00,94.92,94.99,2.16,17.71,False
28592541,95.00,94.92,95.03,2.17,16.95,False
28593541,95.00,94.88,95.03,2.32,16.95,False
28594541,95.00,94.92,94.99,2.19,17.70,False
28595541,95.00,94.88,94.99,2.33,17.71,False
28596541,95.00,94.88,94.99,2.34,17.71,False
28597541,95.00,94.92,94.99,2.20,17.71,False
28598541,95.00,94.92,94.99,2.20,17.71,False
28599541,95.00,94.96,95.03,2.06,16.95,False
28600541,95.00,94.96,94.99,2.05,17.70,False
28601541,95.00,94.92,95.03,2.21,16.95,False
28602541,95.00,94.96,94.99,2.06,17.70,False
28603541,95.00,94.92,95.03,2.21,16.94,False
28604541,95.00,94.92,94.96,2.22,18.46,False
28605541,95.00,94.88,94.99,2.37,17.70,False
28606541,95.00,94.96,94.99,2.09,17.70,False
28607541,95.00,94.96,94.99,2.08,17.71,False
28608541,95.00,94.92,95.03,2.23,16.95,False
28609541,95.00,94.96,95.03,2.09,16.94,False
28610541,95.00,94.96,95.03,2.09,16.94,False
28611541,95.00,94.99,94.99,1.94,17.70,False
28612541,95.00,94.96,94.99,2.09,17.70,False
28613541,95.00,94.99,95.03,1.94,16.94,False
28614541,95.00,94.96,94.99,2.09,17.69,False
28615541,95.00,94.99,95.03,1.95,16.94,False
28616541,95.00,94.99,95.03,1.94,16.93,False
28617541,95.00,94.99,95.03,1.94,16.93,False
28618541,95.00,94.99,95.03,1.94,16.93,False
28619541,95.00,95.03,95.03,1.79,16.92,False
28620541,95.00,94.99,94.99,1.94,17.68,False
28621541,95.00,94.99,94.96,1.94,18.44,False
28622541,95.00,94.99,95.03,1.94,16.93,False
28623541,95.00,95.03,95.03,1.79,16.92,False
28624541,95.00,95.03,94.99,1.79,17.68,False
28625541,95.00,95.03,95.03,1.79,16.92,False
28626541,95.00,95.07,94.99,1.64,17.68,False
28627541,95.00,95.07,94.99,1.63,17.68,False
28628541,95.00,95.03,95.03,1.77,16.92,False
28629541,95.00,95.03,95.03,1.78,16.92,False
28630541,95.00,95.03,95.03,1.78,16.91,False
28631541,95.00,94.99,94.99,1.92,17.67,False
28632541,95.00,95.03,95.03,1.78,16.91,False
28633541,95.00,95.07,95.07,1.62,16.15,False
28634541,95.00,95.03,95.03,1.77,16.90,False
28635541,95.00,95.07,94.99,1.62,17.66,False
28636541,95.00,95.03,95.03,1.76,16.90,False
28637541,95.00,95.03,95.03,1.76,16.89,False
28638541,95.00,95.07,95.03,1.61,16.89,False
28639541,95.00,95.03,94.99,1.75,17.65,False
28640541,95.00,95.07,95.03,1.61,16.89,False
28641541,95.00,95.03,95.03,1.75,16.89,False
28642541,95.00,95.03,95.03,1.75,16.88,False
28643541,95.00,95.03,94.99,1.75,17.64,False
28644541,95.00,94.99,94.99,1.90,17.64,False
28645541,95.00,95.07,95.03,1.60,16.88,False
28646541,95.00,95.03,94.99,1.74,17.64,False
28647541,95.00,94.99,95.03,1.89,16.88,False
28648541,95.00,95.03,95.03,1.75,16.87,False
28649541,95.00,94.99,95.03,1.89,16.87,False
28650541,95.00,95.03,95.03,1.75,16.87,False
28651541,95.00,94.99,95.07,1.89,16.11,False
28652541,95.00,95.03,94.99,1.74,17.62,False
28653541,95.00,95.03,94.99,1.74,17.62,False
28654541,95.00,94.99,95.03,1.89,16.86,False
28655541,95.00,95.07,94.99,1.59,17.62,False
28656541,95.00,95.03,94.99,1.73,17.62,False
28657541,95.00,95.03,94.99,1.73,17.62,False
28658541,95.00,95.03,94.99,1.73,17.62,False
28659541,95.00,95.03,95.03,1.73,16.86,False
28660541,95.00,95.03,94.99,1.73,17.61,False
28661541,95.00,95.07,94.99,1.58,17.62,False
28662541,95.00,95.03,94.99,1.72,17.62,False
28663541,95.00,95.03,94.96,1.72,18.38,False
28664541,95.00,95.03,94.99,1.72,17.62,False
28665541,95.00,95.03,94.99,1.72,17.62,False
28666541,95.00,95.03,94.99,1.72,17.62,False
28667541,95.00,94.99,94.96,1.86,18.38,False
28668541,95.00,95.03,94.96,1.72,18.39,False
28669541,95.00,94.99,94.99,1.86,17.63,False
28670541,95.00,94.99,94.99,1.87,17.63,False
28671541,95.00,94.99,94.99,1.87,17.63,False
28672541,95.00,95.03,94.96,1.72,18.39,False
28673541,95.00,94.99,94.96,1.86,18.40,False
28674541,95.00,94.99,94.99,1.87,17.64,False
28675541,95.00,94.99,94.99,1.87,17.64,False
28676541,95.00,94.99,94.99,1.87,17.64,False
28677541,95.00,94.99,94.99,1.87,17.64,False
28678541,95.00,94.99,95.03,1.87,16.89,False
28679541,95.00,95.03,94.99,1.72,17.64,False
28680541,95.00,94.96,94.99,2.01,17.64,False
28681541,95.00,95.03,94.99,1.72,17.64,False
28682541,95.00,94.99,94.99,1.86,17.64,False
28683541,95.00,94.96,94.99,2.02,17.64,False
28684541,95.00,94.96,95.03,2.02,16.89,False
28685541,95.00,94.99,95.03,1.88,16.88,False
28686541,95.00,94.99,95.03,1.87,16.88,False
28687541,95.00,95.03,94.99,1.72,17.64,False
28688541,95.00,94.99,95.03,1.87,16.88,False
28689541,95.00,94.99,95.03,1.87,16.87,False
28690541,95.00,94.96,95.03,2.02,16.87,False
28691541,95.00,94.96,94.96,2.03,18.39,False
28692541,95.00,94.99,94.99,1.88,17.63,False
28693541,95.00,94.99,95.03,1.88,16.87,False
28694541,95.00,94.99,95.03,1.88,16.87,False
28695541,95.00,94.96,95.03,2.03,16.87,False
28696541,95.00,94.99,95.03,1.88,16.86,False
28697541,95.00,94.96,94.99,2.03,17.62,False
28698541,95.00,94.96,95.03,2.04,16.86,False
28699541,95.00,94.96,94.99,2.04,17.62,False
28700541,95.00,94.96,95.03,2.04,16.86,False
28701541,95.00,94.96,95.07,2.04,16.10,False
28702541,95.00,94.99,94.99,1.89,17.61,False
28703541,95.00,94.96,94.99,2.04,17.61,False
28704541,95.00,94.96,95.03,2.05,16.85,False
28705541,95.00,94.99,94.96,1.90,18.36,False
28706541,95.00,94.99,94.99,1.90,17.61,False
28707541,95.00,94.96,95.03,2.05,16.85,False
28708541,95.00,94.96,94.99,2.05,17.61,False
28709541,95.00,94.99,95.03,1.90,16.85,False
28710541,95.00,94.99,94.99,1.90,17.61,False
28711541,95.00,94.99,95.03,1.90,16.85,False
28712541,95.00,94.99,94.99,1.90,17.60,False
28713541,95.00,94.99,94.99,1.90,17.60,False
28714541,95.00,94.99,94.99,1.90,17.60,False
28715541,95.00,94.99,95.03,1.90,16.85,False
28716541,95.00,94.99,95.03,1.90,16.84,False
28717541,95.00,94.99,95.03,1.90,16.84,False
28718541,95.00,94.99,94.99,1.90,17.60,False
28719541,95.00,94.96,94.99,2.05,17.60,False
28720541,95.00,94.96,95.03,2.06,16.84,False
28721541,95.00,94.96,94.99,2.06,17.59,False
28722541,95.00,94.99,94.99,1.91,17.59,False
28723541,95.00,94.99,94.99,1.91,17.59,False
28724541,95.00,94.96,95.03,2.06,16.84,False
28725541,95.00,94.92,95.03,2.22,16.83,False
28726541,95.00,94.99,95.03,1.93,16.83,False
28727541,95.00,94.96,94.99,2.07,17.59,False
28728541,95.00,94.96,95.03,2.07,16.83,False
28729541,95.00,94.99,95.03,1.93,16.82,False
28730541,95.00,94.92,94.99,2.22,17.58,False
28731541,95.00,94.99,94.99,1.93,17.58,False
28732541,95.00,94.99,94.99,1.93,17.58,False
28733541,95.00,94.96,95.03,2.08,16.82,False
28734541,95.00,94.96,95.03,2.08,16.82,False
28735541,95.00,94.96,94.99,2.08,17.58,False
28736541,95.00,94.96,95.03,2.09,16.82,False
28737541,95.00,94.96,95.03,2.09,16.81,False
28738541,95.00,94.96,95.03,2.09,16.81,False
28739541,95.00,94.96,95.03,2.09,16.81,False
28740541,95.00,94.96,94.99,2.10,17.56,False
28741541,95.00,94.96,95.03,2.10,16.81,False
28742541,95.00,94.96,95.03,2.10,16.80,False
28743541,95.00,94.96,94.99,2.10,17.56,False
28744541,95.00,94.92,95.03,2.25,16.80,False
28745541,95.00,94.96,94.99,2.11,17.56,False
28746541,95.00,94.92,94.99,2.26,17.56,False
28747541,95.00,94.96,95.03,2.12,16.80,False
28748541,95.00,94.96,95.03,2.12,16.80,False
28749541,95.00,94.96,95.03,2.12,16.79,False
28750541,95.00,94.96,95.03,2.12,16.79,False
28751541,95.00,94.99,95.03,1.97,16.79,False
28752541,95.00,94.99,94.99,1.97,17.54,False
28753541,95.00,94.99,94.99,1.97,17.54,False
28754541,95.00,94.99,94.99,1.97,17.54,False
28755541,95.00,95.03,95.03,1.82,16.78,False
28756541,95.00,95.03,94.99,1.82,17.54,False
28757541,95.00,95.03,94.96,1.82,18.30,False
28758541,95.00,95.03,94.99,1.81,17.55,False
28759541,95.00,95.03,94.99,1.81,17.55,False
28760541,95.00,95.03,94.96,1.81,18.31,False
28761541,95.00,95.07,94.99,1.66,17.55,False
28762541,95.00,95.07,95.03,1.65,16.79,False
28763541,95.00,95.07,94.99,1.65,17.55,False
28764541,95.00,95.07,94.99,1.65,17.55,False
28765541,95.00,95.11,95.03,1.49,16.79,False
28766541,95.00,95.07,94.99,1.63,17.55,False
28767541,95.00,95.07,95.03,1.63,16.79,False
28768541,95.00,95.11,94.99,1.48,17.54,False
28769541,95.00,95.07,94.99,1.62,17.54,False
28770541,95.00,95.07,95.03,1.62,16.79,False
28771541,95.00,95.11,95.03,1.47,16.78,False
28772541,95.00,95.11,95.03,1.46,16.78,False
28773541,95.00,95.11,95.03,1.46,16.78,False
28774541,95.00,95.11,95.03,1.45,16.77,False
28775541,95.00,95.11,94.99,1.44,17.53,False
28776541,95.00,95.11,94.99,1.44,17.53,False
28777541,95.00,95.11,94.99,1.43,17.53,False
28778541,95.00,95.07,94.99,1.58,17.53,False
28779541,95.00,95.14,95.07,1.28,16.01,False
28780541,95.00,95.14,94.99,1.26,17.53,False
28781541,95.00,95.11,95.03,1.41,16.77,False
28782541,95.00,95.11,94.99,1.41,17.52,False
28783541,95.00,95.11,94.99,1.40,17.52,False
28784541,95.00,95.11,94.99,1.39,17.52,False
28785541,95.00,95.07,94.99,1.54,17.52,False
28786541,95.00,95.14,94.99,1.24,17.53,False
28787541,95.00,95.11,95.03,1.37,16.77,False
28788541,95.00,95.07,94.99,1.52,17.52,False
28789541,95.00,95.07,94.99,1.52,17.52,False
28790541,95.00,95.07,94.99,1.52,17.52,False
28791541,95.00,95.07,94.99,1.52,17.52,False
28792541,95.00,95.07,94.99,1.51,17.53,False
28793541,95.00,95.11,94.99,1.36,17.53,False
28794541,95.00,95.03,95.03,1.65,16.77,False
28795541,95.00,95.07,95.03,1.51,16.76,False
28796541,95.00,95.07,94.99,1.50,17.52,False
28797541,95.00,95.07,95.03,1.49,16.76,False
28798541,95.00,95.07,95.03,1.49,16.76,False
28799541,95.00,95.07,95.07,1.49,16.00,False
28800541,95.00,95.11,95.03,1.34,16.75,False
28801541,95.00,95.07,94.99,1.48,17.50,False
28802541,95.00,95.11,95.03,1.33,16.75,False
28803541,95.00,95.07,94.99,1.47,17.50,False
28804541,95.00,95.07,94.99,1.47,17.50,False
28805541,95.00,95.11,95.03,1.31,16.74,False
28806541,95.00,95.07,95.03,1.45,16.74,False
28807541,95.00,95.07,95.03,1.45,16.74,False
28808541,95.00,95.11,95.03,1.30,16.74,False
28809541,95.00,95.07,94.99,1.44,17.49,False
28810541,95.00,95.03,94.99,1.59,17.49,False
28811541,95.00,95.07,94.99,1.44,17.49,False
28812541,95.00,95.03,95.03,1.59,16.73,False
28813541,95.00,95.07,95.03,1.44,16.73,False
28814541,95.00,95.07,94.99,1.43,17.49,False
28815541,95.00,95.07,95.03,1.43,16.73,False
28816541,95.00,95.07,95.03,1.43,16.73,False
28817541,95.00,95.07,94.99,1.42,17.48,False
28818541,95.00,95.03,95.03,1.57,16.72,False
28819541,95.00,95.03,94.99,1.57,17.48,False
28820541,95.00,95.07,95.03,1.42,16.72,False
28821541,95.00,94.99,94.99,1.71,17.48,False
28822541,95.00,95.07,95.03,1.42,16.72,False
28823541,95.00,95.07,94.96,1.41,18.23,False
28824541,95.00,95.03,95.03,1.55,16.72,False
28825541,95.00,95.07,95.03,1.41,16.72,False
28826541,95.00,95.03,94.99,1.55,17.47,False
28827541,95.00,95.07,94.96,1.40,18.23,False
28828541,95.00,95.07,94.99,1.40,17.48,False
28829541,95.00,94.99,94.99,1.69,17.48,False
28830541,95.00,95.03,95.03,1.55,16.72,False
28831541,95.00,95.03,94.99,1.54,17.47,False
28832541,95.00,95.03,94.99,1.54,17.48,False
28833541,95.00,95.03,94.99,1.54,17.48,False
28834541,95.00,95.07,94.96,1.39,18.24,False
28835541,95.00,95.07,95.03,1.38,16.72,False
28836541,95.00,95.03,94.99,1.53,17.48,False
28837541,95.00,95.07,94.99,1.38,17.48,False
28838541,95.00,95.03,94.99,1.52,17.48,False
28839541,95.00,95.03,94.99,1.53,17.48,False
28840541,95.00,94.99,95.03,1.67,16.72,False
28841541,95.00,95.03,95.03,1.53,16.72,False
28842541,95.00,95.03,94.99,1.52,17.47,False
28843541,95.00,94.99,94.99,1.67,17.48,False
